,Sex,AgeGroup,Year,State,DeathCount
8606,Male,55-59,2015,Negeri Sembilan,388.0
8607,Male,55-59,2015,Pulau Pinang,598.0
8608,Male,55-59,2015,Pahang,432.0
8609,Male,55-59,2015,Perak,879.0
8610,Male,55-59,2015,Perlis,84.0
8611,Male,55-59,2015,Sabah,692.0
8612,Male,55-59,2015,Sarawak,537.0
8613,Male,55-59,2015,Selangor,1386.0
8614,Male,55-59,2015,Terengganu,354.0
8615,Male,55-59,2015,W.P. Kuala Lumpur,456.0
8616,Male,55-59,2015,W.P. Labuan,11.0
8617,Male,55-59,2015,W.P. Putrajaya,10.0
8618,Male,60-64,2015,Johor,1144.0
8619,Male,60-64,2015,Kedah,800.0
8620,Male,60-64,2015,Kelantan,613.0
8621,Male,60-64,2015,Melaka,267.0
8622,Male,60-64,2015,Negeri Sembilan,432.0
8623,Male,60-64,2015,Pulau Pinang,671.0
8624,Male,60-64,2015,Pahang,550.0
8625,Male,60-64,2015,Perak,1056.0
8626,Male,60-64,2015,Perlis,96.0
8627,Male,60-64,2015,Sabah,592.0
8628,Male,60-64,2015,Sarawak,674.0
8629,Male,60-64,2015,Selangor,1436.0
8630,Male,60-64,2015,Terengganu,375.0
8631,Male,60-64,2015,W.P. Kuala Lumpur,480.0
8632,Male,60-64,2015,W.P. Labuan,16.0
8633,Male,60-64,2015,W.P. Putrajaya,4.0
8634,Male,65-69,2015,Johor,1261.0
8635,Male,65-69,2015,Kedah,854.0
8636,Male,65-69,2015,Kelantan,773.0
8637,Male,65-69,2015,Melaka,342.0
8638,Male,65-69,2015,Negeri Sembilan,441.0
8639,Male,65-69,2015,Pulau Pinang,699.0
8640,Male,65-69,2015,Pahang,621.0
8641,Male,65-69,2015,Perak,1214.0
8642,Male,65-69,2015,Perlis,125.0
8643,Male,65-69,2015,Sabah,679.0
8644,Male,65-69,2015,Sarawak,717.0
8645,Male,65-69,2015,Selangor,1633.0
8646,Male,65-69,2015,Terengganu,419.0
8647,Male,65-69,2015,W.P. Kuala Lumpur,528.0
8648,Male,65-69,2015,W.P. Labuan,13.0
8649,Male,65-69,2015,W.P. Putrajaya,9.0
8650,Male,70-74,2015,Johor,1085.0
8651,Male,70-74,2015,Kedah,833.0
8652,Male,70-74,2015,Kelantan,718.0
8653,Male,70-74,2015,Melaka,298.0
8654,Male,70-74,2015,Negeri Sembilan,346.0
8655,Male,70-74,2015,Pulau Pinang,665.0
8656,Male,70-74,2015,Pahang,588.0
8657,Male,70-74,2015,Perak,1069.0
8658,Male,70-74,2015,Perlis,113.0
8659,Male,70-74,2015,Sabah,824.0
8660,Male,70-74,2015,Sarawak,849.0
8661,Male,70-74,2015,Selangor,1369.0
8662,Male,70-74,2015,Terengganu,444.0
8663,Male,70-74,2015,W.P. Kuala Lumpur,435.0
8664,Male,70-74,2015,W.P. Labuan,11.0
8665,Male,70-74,2015,W.P. Putrajaya,4.0
8666,Male,75-79,2015,Johor,1285.0
8667,Male,75-79,2015,Kedah,985.0
8668,Male,75-79,2015,Kelantan,626.0
8669,Male,75-79,2015,Melaka,348.0
8670,Male,75-79,2015,Negeri Sembilan,415.0
8671,Male,75-79,2015,Pulau Pinang,722.0
8672,Male,75-79,2015,Pahang,618.0
8673,Male,75-79,2015,Perak,1190.0
8674,Male,75-79,2015,Perlis,127.0
8675,Male,75-79,2015,Sabah,764.0
8676,Male,75-79,2015,Sarawak,744.0
8677,Male,75-79,2015,Selangor,1399.0
8678,Male,75-79,2015,Terengganu,432.0
8679,Male,75-79,2015,W.P. Kuala Lumpur,522.0
8680,Male,75-79,2015,W.P. Labuan,17.0
8681,Male,75-79,2015,W.P. Putrajaya,3.0
8682,Male,80-84,2015,Johor,824.0
8683,Male,80-84,2015,Kedah,629.0
8684,Male,80-84,2015,Kelantan,408.0
8685,Male,80-84,2015,Melaka,221.0
8686,Male,80-84,2015,Negeri Sembilan,305.0
8687,Male,80-84,2015,Pulau Pinang,519.0
8688,Male,80-84,2015,Pahang,293.0
8689,Male,80-84,2015,Perak,927.0
8690,Male,80-84,2015,Perlis,85.0
8691,Male,80-84,2015,Sabah,609.0
8692,Male,80-84,2015,Sarawak,646.0
8693,Male,80-84,2015,Selangor,998.0
8694,Male,80-84,2015,Terengganu,207.0
8695,Male,80-84,2015,W.P. Kuala Lumpur,362.0
8696,Male,80-84,2015,W.P. Labuan,12.0
8697,Male,80-84,2015,W.P. Putrajaya,3.0
8698,Male,85+,2015,Johor,812.0
8699,Male,85+,2015,Kedah,572.0
8700,Male,85+,2015,Kelantan,506.0
8701,Male,85+,2015,Melaka,227.0
8702,Male,85+,2015,Negeri Sembilan,276.0
8703,Male,85+,2015,Pulau Pinang,494.0
8704,Male,85+,2015,Pahang,255.0
8705,Male,85+,2015,Perak,793.0
8706,Male,85+,2015,Perlis,85.0
8707,Male,85+,2015,Sabah,406.0
8708,Male,85+,2015,Sarawak,703.0
8709,Male,85+,2015,Selangor,837.0
8710,Male,85+,2015,Terengganu,276.0
8711,Male,85+,2015,W.P. Kuala Lumpur,353.0
8712,Male,85+,2015,W.P. Labuan,9.0
8713,Male,85+,2015,W.P. Putrajaya,6.0
8714,Female,Below 1,2015,Johor,185.0
8715,Female,Below 1,2015,Kedah,117.0
8716,Female,Below 1,2015,Kelantan,110.0
8717,Female,Below 1,2015,Melaka,39.0
8718,Female,Below 1,2015,Negeri Sembilan,62.0
8719,Female,Below 1,2015,Pulau Pinang,63.0
8720,Female,Below 1,2015,Pahang,86.0
8721,Female,Below 1,2015,Perak,102.0
8722,Female,Below 1,2015,Perlis,20.0
8723,Female,Below 1,2015,Sabah,294.0
8724,Female,Below 1,2015,Sarawak,95.0
8725,Female,Below 1,2015,Selangor,247.0
8726,Female,Below 1,2015,Terengganu,99.0
8727,Female,Below 1,2015,W.P. Kuala Lumpur,65.0
8728,Female,Below 1,2015,W.P. Labuan,10.0
8729,Female,Below 1,2015,W.P. Putrajaya,10.0
8730,Female,1-4,2015,Johor,28.0
8731,Female,1-4,2015,Kedah,20.0
8732,Female,1-4,2015,Kelantan,20.0
8733,Female,1-4,2015,Melaka,13.0
8734,Female,1-4,2015,Negeri Sembilan,12.0
8735,Female,1-4,2015,Pulau Pinang,13.0
8736,Female,1-4,2015,Pahang,28.0
8737,Female,1-4,2015,Perak,30.0
8738,Female,1-4,2015,Perlis,2.0
8739,Female,1-4,2015,Sabah,74.0
8740,Female,1-4,2015,Sarawak,18.0
8741,Female,1-4,2015,Selangor,53.0
8742,Female,1-4,2015,Terengganu,21.0
8743,Female,1-4,2015,W.P. Kuala Lumpur,8.0
8744,Female,1-4,2015,W.P. Labuan,1.0
8745,Female,1-4,2015,W.P. Putrajaya,3.0
8746,Female,5-9,2015,Johor,28.0
8747,Female,5-9,2015,Kedah,15.0
8748,Female,5-9,2015,Kelantan,16.0
8749,Female,5-9,2015,Melaka,7.0
8750,Female,5-9,2015,Negeri Sembilan,10.0
8751,Female,5-9,2015,Pulau Pinang,4.0
8752,Female,5-9,2015,Pahang,25.0
8753,Female,5-9,2015,Perak,16.0
8754,Female,5-9,2015,Perlis,4.0
8755,Female,5-9,2015,Sabah,36.0
8756,Female,5-9,2015,Sarawak,22.0
8757,Female,5-9,2015,Selangor,37.0
8758,Female,5-9,2015,Terengganu,14.0
8759,Female,5-9,2015,W.P. Kuala Lumpur,10.0
8760,Female,5-9,2015,W.P. Labuan,1.0
8761,Female,5-9,2015,W.P. Putrajaya,0.0
8762,Female,10-14,2015,Johor,26.0
8763,Female,10-14,2015,Kedah,33.0
8764,Female,10-14,2015,Kelantan,36.0
8765,Female,10-14,2015,Melaka,6.0
8766,Female,10-14,2015,Negeri Sembilan,10.0
8767,Female,10-14,2015,Pulau Pinang,10.0
8768,Female,10-14,2015,Pahang,14.0
8769,Female,10-14,2015,Perak,14.0
8770,Female,10-14,2015,Perlis,4.0
8771,Female,10-14,2015,Sabah,30.0
8772,Female,10-14,2015,Sarawak,24.0
8773,Female,10-14,2015,Selangor,39.0
8774,Female,10-14,2015,Terengganu,17.0
8775,Female,10-14,2015,W.P. Kuala Lumpur,7.0
8776,Female,10-14,2015,W.P. Labuan,0.0
8777,Female,10-14,2015,W.P. Putrajaya,0.0
8778,Female,15-19,2015,Johor,60.0
8779,Female,15-19,2015,Kedah,42.0
8780,Female,15-19,2015,Kelantan,33.0
8781,Female,15-19,2015,Melaka,12.0
8782,Female,15-19,2015,Negeri Sembilan,17.0
8783,Female,15-19,2015,Pulau Pinang,22.0
8784,Female,15-19,2015,Pahang,33.0
8785,Female,15-19,2015,Perak,41.0
8786,Female,15-19,2015,Perlis,4.0
8787,Female,15-19,2015,Sabah,66.0
8788,Female,15-19,2015,Sarawak,27.0
8789,Female,15-19,2015,Selangor,67.0
8790,Female,15-19,2015,Terengganu,21.0
8791,Female,15-19,2015,W.P. Kuala Lumpur,20.0
8792,Female,15-19,2015,W.P. Labuan,1.0
8793,Female,15-19,2015,W.P. Putrajaya,2.0
8794,Female,20-24,2015,Johor,72.0
8795,Female,20-24,2015,Kedah,54.0
8796,Female,20-24,2015,Kelantan,38.0
8797,Female,20-24,2015,Melaka,17.0
8798,Female,20-24,2015,Negeri Sembilan,15.0
8799,Female,20-24,2015,Pulau Pinang,23.0
8800,Female,20-24,2015,Pahang,41.0
8801,Female,20-24,2015,Perak,43.0
8802,Female,20-24,2015,Perlis,12.0
8803,Female,20-24,2015,Sabah,90.0
8804,Female,20-24,2015,Sarawak,41.0
8805,Female,20-24,2015,Selangor,87.0
8806,Female,20-24,2015,Terengganu,26.0
8807,Female,20-24,2015,W.P. Kuala Lumpur,19.0
8808,Female,20-24,2015,W.P. Labuan,4.0
8809,Female,20-24,2015,W.P. Putrajaya,1.0
8810,Female,25-29,2015,Johor,91.0
8811,Female,25-29,2015,Kedah,66.0
8812,Female,25-29,2015,Kelantan,59.0
8813,Female,25-29,2015,Melaka,22.0
8814,Female,25-29,2015,Negeri Sembilan,24.0
8815,Female,25-29,2015,Pulau Pinang,28.0
8816,Female,25-29,2015,Pahang,47.0
8817,Female,25-29,2015,Perak,56.0
8818,Female,25-29,2015,Perlis,4.0
8819,Female,25-29,2015,Sabah,124.0
8820,Female,25-29,2015,Sarawak,62.0
8821,Female,25-29,2015,Selangor,121.0
8822,Female,25-29,2015,Terengganu,36.0
8823,Female,25-29,2015,W.P. Kuala Lumpur,26.0
8824,Female,25-29,2015,W.P. Labuan,0.0
8825,Female,25-29,2015,W.P. Putrajaya,2.0
8826,Female,30-34,2015,Johor,107.0
8827,Female,30-34,2015,Kedah,83.0
8828,Female,30-34,2015,Kelantan,76.0
8829,Female,30-34,2015,Melaka,30.0
8830,Female,30-34,2015,Negeri Sembilan,33.0
8831,Female,30-34,2015,Pulau Pinang,45.0
8832,Female,30-34,2015,Pahang,48.0
8833,Female,30-34,2015,Perak,85.0
8834,Female,30-34,2015,Perlis,11.0
8835,Female,30-34,2015,Sabah,133.0
8836,Female,30-34,2015,Sarawak,75.0
8837,Female,30-34,2015,Selangor,149.0
8838,Female,30-34,2015,Terengganu,50.0
8839,Female,30-34,2015,W.P. Kuala Lumpur,37.0
8840,Female,30-34,2015,W.P. Labuan,2.0
8841,Female,30-34,2015,W.P. Putrajaya,6.0
8842,Female,35-39,2015,Johor,142.0
8843,Female,35-39,2015,Kedah,89.0
8844,Female,35-39,2015,Kelantan,75.0
8845,Female,35-39,2015,Melaka,32.0
8846,Female,35-39,2015,Negeri Sembilan,43.0
8847,Female,35-39,2015,Pulau Pinang,55.0
8848,Female,35-39,2015,Pahang,69.0
8849,Female,35-39,2015,Perak,86.0
8850,Female,35-39,2015,Perlis,13.0
8851,Female,35-39,2015,Sabah,118.0
8852,Female,35-39,2015,Sarawak,115.0
8853,Female,35-39,2015,Selangor,192.0
8854,Female,35-39,2015,Terengganu,56.0
8855,Female,35-39,2015,W.P. Kuala Lumpur,41.0
8856,Female,35-39,2015,W.P. Labuan,2.0
8857,Female,35-39,2015,W.P. Putrajaya,4.0
8858,Female,40-44,2015,Johor,237.0
8859,Female,40-44,2015,Kedah,124.0
8860,Female,40-44,2015,Kelantan,107.0
8861,Female,40-44,2015,Melaka,44.0
8862,Female,40-44,2015,Negeri Sembilan,57.0
8863,Female,40-44,2015,Pulau Pinang,95.0
8864,Female,40-44,2015,Pahang,96.0
8865,Female,40-44,2015,Perak,123.0
8866,Female,40-44,2015,Perlis,16.0
8867,Female,40-44,2015,Sabah,206.0
8868,Female,40-44,2015,Sarawak,129.0
8869,Female,40-44,2015,Selangor,281.0
8870,Female,40-44,2015,Terengganu,71.0
8871,Female,40-44,2015,W.P. Kuala Lumpur,67.0
8872,Female,40-44,2015,W.P. Labuan,4.0
8873,Female,40-44,2015,W.P. Putrajaya,7.0
8874,Female,45-49,2015,Johor,297.0
8875,Female,45-49,2015,Kedah,203.0
8876,Female,45-49,2015,Kelantan,161.0
8877,Female,45-49,2015,Melaka,67.0
8878,Female,45-49,2015,Negeri Sembilan,105.0
8879,Female,45-49,2015,Pulau Pinang,150.0
8880,Female,45-49,2015,Pahang,123.0
8881,Female,45-49,2015,Perak,216.0
8882,Female,45-49,2015,Perlis,22.0
8883,Female,45-49,2015,Sabah,242.0
8884,Female,45-49,2015,Sarawak,169.0
8885,Female,45-49,2015,Selangor,402.0
8886,Female,45-49,2015,Terengganu,104.0
8887,Female,45-49,2015,W.P. Kuala Lumpur,110.0
8888,Female,45-49,2015,W.P. Labuan,4.0
8889,Female,45-49,2015,W.P. Putrajaya,2.0
8890,Female,50-54,2015,Johor,399.0
8891,Female,50-54,2015,Kedah,298.0
8892,Female,50-54,2015,Kelantan,239.0
8893,Female,50-54,2015,Melaka,88.0
8894,Female,50-54,2015,Negeri Sembilan,150.0
8895,Female,50-54,2015,Pulau Pinang,195.0
8896,Female,50-54,2015,Pahang,202.0
8897,Female,50-54,2015,Perak,348.0
8898,Female,50-54,2015,Perlis,41.0
8899,Female,50-54,2015,Sabah,363.0
8900,Female,50-54,2015,Sarawak,245.0
8901,Female,50-54,2015,Selangor,572.0
8902,Female,50-54,2015,Terengganu,165.0
8903,Female,50-54,2015,W.P. Kuala Lumpur,182.0
8904,Female,50-54,2015,W.P. Labuan,8.0
8905,Female,50-54,2015,W.P. Putrajaya,3.0
8906,Female,55-59,2015,Johor,620.0
8907,Female,55-59,2015,Kedah,426.0
8908,Female,55-59,2015,Kelantan,326.0
8909,Female,55-59,2015,Melaka,143.0
8910,Female,55-59,2015,Negeri Sembilan,175.0
8911,Female,55-59,2015,Pulau Pinang,289.0
8912,Female,55-59,2015,Pahang,279.0
8913,Female,55-59,2015,Perak,478.0
8914,Female,55-59,2015,Perlis,65.0
8915,Female,55-59,2015,Sabah,367.0
8916,Female,55-59,2015,Sarawak,305.0
8917,Female,55-59,2015,Selangor,818.0
8918,Female,55-59,2015,Terengganu,224.0
8919,Female,55-59,2015,W.P. Kuala Lumpur,214.0
8920,Female,55-59,2015,W.P. Labuan,8.0
8921,Female,55-59,2015,W.P. Putrajaya,8.0
8922,Female,60-64,2015,Johor,683.0
8923,Female,60-64,2015,Kedah,530.0
8924,Female,60-64,2015,Kelantan,410.0
8925,Female,60-64,2015,Melaka,202.0
8926,Female,60-64,2015,Negeri Sembilan,269.0
8927,Female,60-64,2015,Pulau Pinang,376.0
8928,Female,60-64,2015,Pahang,319.0
8929,Female,60-64,2015,Perak,645.0
8930,Female,60-64,2015,Perlis,71.0
8931,Female,60-64,2015,Sabah,340.0
8932,Female,60-64,2015,Sarawak,400.0
8933,Female,60-64,2015,Selangor,922.0
8934,Female,60-64,2015,Terengganu,249.0
8935,Female,60-64,2015,W.P. Kuala Lumpur,270.0
8936,Female,60-64,2015,W.P. Labuan,8.0
8937,Female,60-64,2015,W.P. Putrajaya,6.0
8938,Female,65-69,2015,Johor,803.0
8939,Female,65-69,2015,Kedah,571.0
8940,Female,65-69,2015,Kelantan,460.0
8941,Female,65-69,2015,Melaka,254.0
8942,Female,65-69,2015,Negeri Sembilan,287.0
8943,Female,65-69,2015,Pulau Pinang,499.0
8944,Female,65-69,2015,Pahang,346.0
8945,Female,65-69,2015,Perak,740.0
8946,Female,65-69,2015,Perlis,78.0
8947,Female,65-69,2015,Sabah,456.0
8948,Female,65-69,2015,Sarawak,535.0
8949,Female,65-69,2015,Selangor,1041.0
8950,Female,65-69,2015,Terengganu,231.0
8951,Female,65-69,2015,W.P. Kuala Lumpur,326.0
8952,Female,65-69,2015,W.P. Labuan,9.0
8953,Female,65-69,2015,W.P. Putrajaya,13.0
8954,Female,70-74,2015,Johor,747.0
8955,Female,70-74,2015,Kedah,576.0
8956,Female,70-74,2015,Kelantan,611.0
8957,Female,70-74,2015,Melaka,219.0
8958,Female,70-74,2015,Negeri Sembilan,265.0
8959,Female,70-74,2015,Pulau Pinang,519.0
8960,Female,70-74,2015,Pahang,377.0
8961,Female,70-74,2015,Perak,812.0
8962,Female,70-74,2015,Perlis,76.0
8963,Female,70-74,2015,Sabah,599.0
8964,Female,70-74,2015,Sarawak,614.0
8965,Female,70-74,2015,Selangor,999.0
8966,Female,70-74,2015,Terengganu,343.0
8967,Female,70-74,2015,W.P. Kuala Lumpur,353.0
8968,Female,70-74,2015,W.P. Labuan,7.0
8969,Female,70-74,2015,W.P. Putrajaya,7.0
8970,Female,75-79,2015,Johor,1038.0
8971,Female,75-79,2015,Kedah,954.0
8972,Female,75-79,2015,Kelantan,616.0
8973,Female,75-79,2015,Melaka,321.0
8974,Female,75-79,2015,Negeri Sembilan,424.0
8975,Female,75-79,2015,Pulau Pinang,613.0
8976,Female,75-79,2015,Pahang,494.0
8977,Female,75-79,2015,Perak,1036.0
8978,Female,75-79,2015,Perlis,126.0
8979,Female,75-79,2015,Sabah,625.0
8980,Female,75-79,2015,Sarawak,682.0
8981,Female,75-79,2015,Selangor,1332.0
8982,Female,75-79,2015,Terengganu,451.0
8983,Female,75-79,2015,W.P. Kuala Lumpur,413.0
8984,Female,75-79,2015,W.P. Labuan,9.0
8985,Female,75-79,2015,W.P. Putrajaya,8.0
8986,Female,80-84,2015,Johor,954.0
8987,Female,80-84,2015,Kedah,770.0
8988,Female,80-84,2015,Kelantan,506.0
8989,Female,80-84,2015,Melaka,304.0
8990,Female,80-84,2015,Negeri Sembilan,370.0
8991,Female,80-84,2015,Pulau Pinang,568.0
8992,Female,80-84,2015,Pahang,370.0
8993,Female,80-84,2015,Perak,1099.0
8994,Female,80-84,2015,Perlis,98.0
8995,Female,80-84,2015,Sabah,538.0
8996,Female,80-84,2015,Sarawak,729.0
8997,Female,80-84,2015,Selangor,1248.0
8998,Female,80-84,2015,Terengganu,263.0
8999,Female,80-84,2015,W.P. Kuala Lumpur,438.0
9000,Female,80-84,2015,W.P. Labuan,11.0
9001,Female,80-84,2015,W.P. Putrajaya,9.0
9002,Female,85+,2015,Johor,1291.0
9003,Female,85+,2015,Kedah,970.0
9004,Female,85+,2015,Kelantan,803.0
9005,Female,85+,2015,Melaka,361.0
9006,Female,85+,2015,Negeri Sembilan,460.0
9007,Female,85+,2015,Pulau Pinang,876.0
9008,Female,85+,2015,Pahang,430.0
9009,Female,85+,2015,Perak,1430.0
9010,Female,85+,2015,Perlis,142.0
9011,Female,85+,2015,Sabah,445.0
9012,Female,85+,2015,Sarawak,1011.0
9013,Female,85+,2015,Selangor,1508.0
9014,Female,85+,2015,Terengganu,424.0
9015,Female,85+,2015,W.P. Kuala Lumpur,607.0
9016,Female,85+,2015,W.P. Labuan,14.0
9017,Female,85+,2015,W.P. Putrajaya,7.0
9018,Male,Below 1,2016,Johor,249.0
9019,Male,Below 1,2016,Kedah,133.0
9020,Male,Below 1,2016,Kelantan,160.0
9021,Male,Below 1,2016,Melaka,60.0
9022,Male,Below 1,2016,Negeri Sembilan,64.0
9023,Male,Below 1,2016,Pulau Pinang,72.0
9024,Male,Below 1,2016,Pahang,106.0
9025,Male,Below 1,2016,Perak,143.0
9026,Male,Below 1,2016,Perlis,15.0
9027,Male,Below 1,2016,Sabah,163.0
9028,Male,Below 1,2016,Sarawak,126.0
9029,Male,Below 1,2016,Selangor,351.0
9030,Male,Below 1,2016,Terengganu,113.0
9031,Male,Below 1,2016,W.P. Kuala Lumpur,85.0
9032,Male,Below 1,2016,W.P. Labuan,9.0
9033,Male,Below 1,2016,W.P. Putrajaya,13.0
9034,Male,1-4,2016,Johor,43.0
9035,Male,1-4,2016,Kedah,28.0
9036,Male,1-4,2016,Kelantan,33.0
9037,Male,1-4,2016,Melaka,9.0
9038,Male,1-4,2016,Negeri Sembilan,10.0
9039,Male,1-4,2016,Pulau Pinang,18.0
9040,Male,1-4,2016,Pahang,28.0
9041,Male,1-4,2016,Perak,33.0
9042,Male,1-4,2016,Perlis,4.0
9043,Male,1-4,2016,Sabah,39.0
9044,Male,1-4,2016,Sarawak,31.0
9045,Male,1-4,2016,Selangor,72.0
9046,Male,1-4,2016,Terengganu,20.0
9047,Male,1-4,2016,W.P. Kuala Lumpur,22.0
9048,Male,1-4,2016,W.P. Labuan,2.0
9049,Male,1-4,2016,W.P. Putrajaya,6.0
9050,Male,5-9,2016,Johor,42.0
9051,Male,5-9,2016,Kedah,17.0
9052,Male,5-9,2016,Kelantan,35.0
9053,Male,5-9,2016,Melaka,2.0
9054,Male,5-9,2016,Negeri Sembilan,14.0
9055,Male,5-9,2016,Pulau Pinang,11.0
9056,Male,5-9,2016,Pahang,21.0
9057,Male,5-9,2016,Perak,20.0
9058,Male,5-9,2016,Perlis,0.0
9059,Male,5-9,2016,Sabah,50.0
9060,Male,5-9,2016,Sarawak,30.0
9061,Male,5-9,2016,Selangor,61.0
9062,Male,5-9,2016,Terengganu,25.0
9063,Male,5-9,2016,W.P. Kuala Lumpur,9.0
9064,Male,5-9,2016,W.P. Labuan,1.0
9065,Male,5-9,2016,W.P. Putrajaya,0.0
9066,Male,10-14,2016,Johor,57.0
9067,Male,10-14,2016,Kedah,39.0
9068,Male,10-14,2016,Kelantan,40.0
9069,Male,10-14,2016,Melaka,13.0
9070,Male,10-14,2016,Negeri Sembilan,19.0
9071,Male,10-14,2016,Pulau Pinang,15.0
9072,Male,10-14,2016,Pahang,27.0
9073,Male,10-14,2016,Perak,44.0
9074,Male,10-14,2016,Perlis,4.0
9075,Male,10-14,2016,Sabah,60.0
9076,Male,10-14,2016,Sarawak,29.0
9077,Male,10-14,2016,Selangor,81.0
9078,Male,10-14,2016,Terengganu,39.0
9079,Male,10-14,2016,W.P. Kuala Lumpur,17.0
9080,Male,10-14,2016,W.P. Labuan,2.0
9081,Male,10-14,2016,W.P. Putrajaya,0.0
9082,Male,15-19,2016,Johor,225.0
9083,Male,15-19,2016,Kedah,161.0
9084,Male,15-19,2016,Kelantan,141.0
9085,Male,15-19,2016,Melaka,63.0
9086,Male,15-19,2016,Negeri Sembilan,69.0
9087,Male,15-19,2016,Pulau Pinang,75.0
9088,Male,15-19,2016,Pahang,114.0
9089,Male,15-19,2016,Perak,170.0
9090,Male,15-19,2016,Perlis,23.0
9091,Male,15-19,2016,Sabah,92.0
9092,Male,15-19,2016,Sarawak,101.0
9093,Male,15-19,2016,Selangor,243.0
9094,Male,15-19,2016,Terengganu,80.0
9095,Male,15-19,2016,W.P. Kuala Lumpur,49.0
9096,Male,15-19,2016,W.P. Labuan,3.0
9097,Male,15-19,2016,W.P. Putrajaya,2.0
9098,Male,20-24,2016,Johor,261.0
9099,Male,20-24,2016,Kedah,161.0
9100,Male,20-24,2016,Kelantan,117.0
9101,Male,20-24,2016,Melaka,59.0
9102,Male,20-24,2016,Negeri Sembilan,95.0
9103,Male,20-24,2016,Pulau Pinang,95.0
9104,Male,20-24,2016,Pahang,116.0
9105,Male,20-24,2016,Perak,188.0
9106,Male,20-24,2016,Perlis,17.0
9107,Male,20-24,2016,Sabah,155.0
9108,Male,20-24,2016,Sarawak,129.0
9109,Male,20-24,2016,Selangor,294.0
9110,Male,20-24,2016,Terengganu,91.0
9111,Male,20-24,2016,W.P. Kuala Lumpur,73.0
9112,Male,20-24,2016,W.P. Labuan,8.0
9113,Male,20-24,2016,W.P. Putrajaya,1.0
9114,Male,25-29,2016,Johor,230.0
9115,Male,25-29,2016,Kedah,113.0
9116,Male,25-29,2016,Kelantan,132.0
9117,Male,25-29,2016,Melaka,56.0
9118,Male,25-29,2016,Negeri Sembilan,91.0
9119,Male,25-29,2016,Pulau Pinang,84.0
9120,Male,25-29,2016,Pahang,92.0
9121,Male,25-29,2016,Perak,161.0
9122,Male,25-29,2016,Perlis,21.0
9123,Male,25-29,2016,Sabah,175.0
9124,Male,25-29,2016,Sarawak,128.0
9125,Male,25-29,2016,Selangor,221.0
9126,Male,25-29,2016,Terengganu,82.0
9127,Male,25-29,2016,W.P. Kuala Lumpur,87.0
9128,Male,25-29,2016,W.P. Labuan,2.0
9129,Male,25-29,2016,W.P. Putrajaya,5.0
9130,Male,30-34,2016,Johor,281.0
9131,Male,30-34,2016,Kedah,181.0
9132,Male,30-34,2016,Kelantan,141.0
9133,Male,30-34,2016,Melaka,60.0
9134,Male,30-34,2016,Negeri Sembilan,99.0
9135,Male,30-34,2016,Pulau Pinang,121.0
9136,Male,30-34,2016,Pahang,155.0
9137,Male,30-34,2016,Perak,199.0
9138,Male,30-34,2016,Perlis,29.0
9139,Male,30-34,2016,Sabah,174.0
9140,Male,30-34,2016,Sarawak,209.0
9141,Male,30-34,2016,Selangor,380.0
9142,Male,30-34,2016,Terengganu,104.0
9143,Male,30-34,2016,W.P. Kuala Lumpur,101.0
9144,Male,30-34,2016,W.P. Labuan,6.0
9145,Male,30-34,2016,W.P. Putrajaya,0.0
9146,Male,35-39,2016,Johor,338.0
9147,Male,35-39,2016,Kedah,167.0
9148,Male,35-39,2016,Kelantan,202.0
9149,Male,35-39,2016,Melaka,76.0
9150,Male,35-39,2016,Negeri Sembilan,136.0
9151,Male,35-39,2016,Pulau Pinang,152.0
9152,Male,35-39,2016,Pahang,208.0
9153,Male,35-39,2016,Perak,224.0
9154,Male,35-39,2016,Perlis,20.0
9155,Male,35-39,2016,Sabah,233.0
9156,Male,35-39,2016,Sarawak,230.0
9157,Male,35-39,2016,Selangor,485.0
9158,Male,35-39,2016,Terengganu,157.0
9159,Male,35-39,2016,W.P. Kuala Lumpur,113.0
9160,Male,35-39,2016,W.P. Labuan,11.0
9161,Male,35-39,2016,W.P. Putrajaya,3.0
9162,Male,40-44,2016,Johor,450.0
9163,Male,40-44,2016,Kedah,295.0
9164,Male,40-44,2016,Kelantan,234.0
9165,Male,40-44,2016,Melaka,93.0
9166,Male,40-44,2016,Negeri Sembilan,146.0
9167,Male,40-44,2016,Pulau Pinang,208.0
9168,Male,40-44,2016,Pahang,198.0
9169,Male,40-44,2016,Perak,301.0
9170,Male,40-44,2016,Perlis,28.0
9171,Male,40-44,2016,Sabah,282.0
9172,Male,40-44,2016,Sarawak,292.0
9173,Male,40-44,2016,Selangor,641.0
9174,Male,40-44,2016,Terengganu,196.0
9175,Male,40-44,2016,W.P. Kuala Lumpur,192.0
9176,Male,40-44,2016,W.P. Labuan,9.0
9177,Male,40-44,2016,W.P. Putrajaya,8.0
9178,Male,45-49,2016,Johor,586.0
9179,Male,45-49,2016,Kedah,396.0
9180,Male,45-49,2016,Kelantan,262.0
9181,Male,45-49,2016,Melaka,145.0
9182,Male,45-49,2016,Negeri Sembilan,197.0
9183,Male,45-49,2016,Pulau Pinang,285.0
9184,Male,45-49,2016,Pahang,255.0
9185,Male,45-49,2016,Perak,497.0
9186,Male,45-49,2016,Perlis,46.0
9187,Male,45-49,2016,Sabah,427.0
9188,Male,45-49,2016,Sarawak,370.0
9189,Male,45-49,2016,Selangor,932.0
9190,Male,45-49,2016,Terengganu,176.0
